web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,image
"1780934892-528","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T1 Novo c/ Lugar de Garagem em Campanhã (Praça Flores)","272.500 €","Campanhã - Hoje às 11:17","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934892-529","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T0 na Marina de Albufeira","185.000 €","Albufeira E Olhos De Água - Hoje às 12:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934892-530","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 em Esmoriz – A 700 m da Praia","320.000 €","Esmoriz - Hoje às 09:50","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934892-531","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento, Conceição e Cabanas de Tavira","242.500 €","Conceição E Cabanas De Tavira - Hoje às 16:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-532","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 para venda","329.500 €","Santa Clara - Hoje às 16:16","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/8tpa8z5bh9d93-PT/image;s=510x383;q=50"
"1780934896-533","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 Venda em Arcos e Mogofores,Anadia","218.000 €","Arcos E Mogofores - Hoje às 15:30","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/q7cil5ntwz2e3-PT/image;s=510x383;q=50"
"1780934896-534","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 para venda","259.900 €","Antas E Abade De Vermoim - Hoje às 11:07","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/a5uwkib7dgfv1-PT/image;s=531x359;q=50"
"1780934896-535","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 | Póvoa de Varzim","399.000 €","Póvoa De Varzim, Beiriz E Argivai - Hoje às 12:42","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/plg3v3s26q3g-PT/image;s=510x383;q=50"
"1780934896-536","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T4 com Garagem Privativa | Quinta da OMNIA – Alverca | 135","429.000 €","Alverca Do Ribatejo E Sobralinho - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/o8d40q4h0n5f1-PT/image;s=538x359;q=50"
"1780934896-537","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Oportunidade: T3 no Centro de Ourém em Prédio com Elevador","220.000 €","Nossa Senhora da Piedade - Hoje às 11:15","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-538","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 para Venda","491.808 €","São José - Hoje às 16:34","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-539","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Excelente apartamento T2 perto do Arrábida Shopping","319.000 €","Santa Marinha E São Pedro Da Afurada - Hoje às 12:32","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-540","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T2 em Caneças com Terraço,  logradouro  e 2 Parqueamentos","399.900 €","Ramada E Caneças - Hoje às 16:02","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-541","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T0 Venda em Matosinhos e Leça da Palmeira,Matosinhos","249.000 €","Matosinhos E Leça Da Palmeira - Hoje às 14:52","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-542","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3 c/terraço, Linda-a-Velha","439.990 €","Algés, Linda-A-Velha E Cruz Quebrada-Dafundo - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-543","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 para venda","350.000 €","Alverca Do Ribatejo E Sobralinho - Hoje às 12:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-544","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3 Edifício Dianessa I em zona central.","300.000 €","Ermesinde - Hoje às 17:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-545","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T2 na rua são pedro de alcântara","259.000 €","Alto Do Seixalinho, Santo André E Verderena - Hoje às 14:39","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-546","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 no centro do Samouco com elevador.","249.000 €","Samouco - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-547","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Amadora Venteira, T1, Completamente Remodelado, Vista Panorâmica!","220.000 €","Venteira - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-548","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T1 próximo ao Monte da  Caparica","237.000 €","Caparica E Trafaria - Hoje às 11:46","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-549","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 ao Pé do Cinema Charlou na Av. Independencia das...","280.000 €","Setúbal (São Julião, Nossa Senhora Da Anunciada E Santa Maria Da Graça) - Hoje às 11:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-550","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3 Duplex Novo a Estrear em Almada","450.000 €","Almada, Cova Da Piedade, Pragal E Cacilhas - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-551","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3","250.000 €","Nossa Senhora de Fátima - Hoje às 02:30","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-552","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 Novo c/ Lugar de Garagem Duplo na Madalena-GN/02372/MH","425.000 €","Madalena - Hoje às 12:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-553","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 com Terreno Privativo junto ao Hospital de Abrantes","210.000 €","Abrantes (São Vicente E São João) E Alferrarede - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-554","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento novo T3 à venda em Santo António dos Olivais","495.000 €Negociável","Coimbra (Sé Nova, Santa Cruz, Almedina E São Bartolomeu) - Hoje às 14:18","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-555","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 para venda","270.000 €","Recardães E Espinhel - Hoje às 16:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-556","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 para venda","590.000 €","Matosinhos E Leça Da Palmeira - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-557","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T1+1 Novo em Esgueira - Pronto Habitar","280.000 €","Esgueira - Hoje às 15:30","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-558","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Excelente Oportunidade de Investimento em Santa Vitória, Beja: Moradia","330.000 €","Santa Vitória E Mombeja - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-559","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Oportunidade de Investimento: Apartamento T0 na Amadora","199.000 €","Águas Livres - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-560","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 Venda em Alto do Seixalinho, Santo André e Verderena,Ba","235.000 €","Alto Do Seixalinho, Santo André E Verderena - Hoje às 13:25","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-561","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T1 Venda em Parceiros e Azoia,Leiria","245.000 €","Parceiros E Azoia - Hoje às 12:52","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-562","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3 no centro de Lourosa com garagem fechada","260.000 €","Lourosa - Hoje às 07:53","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-563","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T1 Venda em Portimão,Portimão","355.000 €","Portimão - Hoje às 13:14","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-564","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 No Centro Do Funchal - Rua Do Carmo - Oportunidade Única","360.000 €","Sé - Hoje às 10:10","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-565","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 para venda","255.000 €","Seixal, Arrentela E Aldeia De Paio Pires - Hoje às 13:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-566","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T1 NOVO c/ Terraço Junto à Praia em Vila do Conde","345.000 €","Vila do Conde - Hoje às 16:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-567","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3/T4 ÚNICO Duplex Zona Nobre de Massamá","600.000 €","Massamá E Monte Abraão - Para o topo hoje às 13:28","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-568","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","CASCAIS / PENTHOUSE 1.000M2 de frente para o MAR 10 estacionamentos","6.000.000 €","Cascais E Estoril - Hoje às 11:19","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-569","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T1+1 com logradouro a venda em Campo de Ourique!","360.000 €","Campo De Ourique - Hoje às 16:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-570","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2+1 no Alto do Colaride – Cacém","295.000 €","Agualva E Mira-Sintra - Hoje às 12:07","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934896-571","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2 no Coração de Caldas da Rainha","229.000 €","Caldas Da Rainha - Nossa Senhora Do Pópulo, Coto E São Gregório - Hoje às 12:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-572","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T1 no Alfândega 80","430.000 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Hoje às 15:54","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/2mv5iiikmlon-PT/image;s=510x383;q=50"
"1780934899-573","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T1 NOVO - empreendimento HUB 172 - centro de Gaia","275.000 €","Mafamude E Vilar Do Paraíso - Hoje às 11:08","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/a82u6rooyrzn3-PT/image;s=638x359;q=50"
"1780934899-574","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 pronto a habitar","220.000 €","Guarda - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/epb007pa8nl3-PT/image;s=510x383;q=50"
"1780934899-575","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 junto à Av da Carvalha, Fânzeres, com Excelente Expo...","252.500 €","Fânzeres E São Pedro Da Cova - Hoje às 13:16","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/w8kxyd6cxj36-PT/image;s=538x359;q=50"
"1780934899-576","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Magnífico Apartamento T3 com Terraço, Arrecadação e Estacionamento!","440.000 €","Ramada E Caneças - Hoje às 10:05","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/98gcip7fj5u51-PT/image;s=510x383;q=50"
"1780934899-577","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento  T1  no Bonfim  a apenas 200m do Metro!","298.000 €","Bonfim - Hoje às 09:05","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-578","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento Quinta da Beloura - Luxo e exclusividade","479.000 €","Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - Hoje às 10:36","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-579","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 para venda em Castanheira do Ribatejo","260.000 €","Castanheira Do Ribatejo E Cachoeiras - Hoje às 12:35","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-580","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T3 em fase final de Remodelação em Massamá | Rua da Milheirada","479.000 €","Massamá E Monte Abraão - Hoje às 15:07","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-581","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T2 Totalmente Remodelado - Forte da Casa","249.700 €","Póvoa De Santa Iria E Forte Da Casa - Hoje às 10:00","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-582","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T1 Novo c/ Varanda e Lugar de Garagem em Arcozelo (Praias)","320.000 €","Arcozelo - Hoje às 11:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-583","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 Novo em Marco de Canaveses — Conforto, Modernidade e Fu","185.000 €","Santo Isidoro e Livração - Hoje às 11:45","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-584","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T1+1 com Garagem e Arrumos na Sra da Hora, Matosinhos","227.050 €","São Mamede De Infesta E Senhora Da Hora - Hoje às 17:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-585","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento Rua da Azenha -Vende-se T3","299.498 €Negociável","Paranhos - Hoje às 10:59","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-586","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 Prelada perto do metro","275.000 €","Ramalde - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-587","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T1 Remodelado, Baixa","230.000 €","Coimbra (Sé Nova, Santa Cruz, Almedina E São Bartolomeu) - Hoje às 15:00","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-588","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T1 junto ao Parque das Conchas","390.000 €","Lumiar - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-589","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 Remodelado com Terraço, Perto do Metro  Póvoa de Varzim","295.000 €","Póvoa De Varzim, Beiriz E Argivai - Hoje às 11:15","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-590","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T3 Independente no Coração da Lourinhã - Design Moderno e Acessibil...","349.000 €","Lourinhã E Atalaia - Hoje às 15:21","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-591","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 Venda em Valongo,Valongo","320.000 €","Valongo - Hoje às 16:18","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-592","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3  na Cova da Piedade a 5 min do centro sul com elevador","298.000 €","Almada, Cova Da Piedade, Pragal E Cacilhas - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-593","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T2 Totalmente Remodelado - QUELUZ.","267.000 €","Queluz E Belas - Hoje às 10:02","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-594","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Porto Art Square — Onde a Arte Encontra o Porto","360.000 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Hoje às 16:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-595","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 com arrumo varanda e vistas de ria. A 2 minutos da p...","199.000 €","Gafanha da Boa Hora - Hoje às 13:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-596","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 com Sótão, Varanda e Marquise - Junto a Escolas e Tr...","185.000 €","Nossa Senhora de Fátima - Hoje às 02:15","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-597","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T1+1 com terraço no Barreiro","265.000 €Negociável","Alto Do Seixalinho, Santo André E Verderena - 07 de junho de 2026","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-598","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 para venda","307.000 €","Pinhal Novo - Hoje às 13:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-599","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Duplex T3 em Almada, Cova da Piedade, Pragal e Cacilhas","365.000 €","Almada, Cova Da Piedade, Pragal E Cacilhas - Hoje às 06:00","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-600","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","T2 renovado em Vale da Amoreira | Onde o sonho ganha luz","205.000 €","Baixa Da Banheira E Vale Da Amoreira - Hoje às 11:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
